FAWN Station,Period,10m T avg (C),10m T min (C),10m T max (C),RelHum avg 2m  (pct),2m Rain tot (in),2m Rain max over 15min (in),SolRad avg2m  (w/m^2),N (# obs)
Alachua,30-Dec-18,20.45555556,18.4,25.51111111,95,0.01,0.01,79.88,96
Alachua,31-Dec-18,21.78333333,19.2,26.08888889,88,0,0,98.28,96
Alachua,01-Jan-19,20.86666667,16.72777778,26.78888889,87,0,0,115.87,96
Alachua,02-Jan-19,19.66666667,15.35,26.23888889,90,0,0,79.24,96
Alachua,03-Jan-19,20.40555556,16.27222222,25.3,91,0,0,79.87,96
Alachua,04-Jan-19,18.81666667,13.7,24.77222222,92,0.87,0.57,39.1,96
Alachua,05-Jan-19,11.64444444,8.377777778,14.63888889,85,0,0,133.13,96
Alachua,06-Jan-19,11.93888889,5.283333333,21.12222222,81,0,0,138.89,96
Alachua,07-Jan-19,14.08333333,5.866666667,23.23888889,87,0,0,126.27,96
Alachua,08-Jan-19,15.51666667,10.36111111,21.6,88,0,0,112.63,96
Alachua,09-Jan-19,13.73333333,8.05,17.32222222,73,0,0,129.59,96
Alachua,10-Jan-19,7.433333333,2.561111111,13.66111111,63,0,0,143.38,96
Alachua,11-Jan-19,9.005555556,1.333333333,17.57777778,82,0,0,120.53,96
Alachua,12-Jan-19,15.33888889,7.922222222,22.2,82,0,0,84.73,96
Alachua,13-Jan-19,18.19444444,13.36111111,23.72222222,82,0.05,0.05,81.47,96
Alachua,14-Jan-19,11.08888889,6.355555556,13.82222222,83,0,0,86.18,96
Alachua,15-Jan-19,8.538888889,4.761111111,11.85,83,0,0,73.19,96
Alachua,16-Jan-19,7.116666667,2.744444444,15.52777778,83,0,0,114.21,96
Alachua,17-Jan-19,9.7,0.333333333,20.36111111,73,0,0,137.33,96
Alachua,18-Jan-19,15.38333333,8.327777778,22.67777778,78,0,0,120.87,96
Alachua,19-Jan-19,17.83333333,11.68888889,24.15,77,0.3,0.06,120.65,96
Alachua,20-Jan-19,10.25555556,3.194444444,19.16111111,83,0.68,0.35,78.32,96
Alachua,21-Jan-19,5.455555556,-0.266666667,13.03888889,75,0,0,141.13,96
Alachua,22-Jan-19,12.07222222,2.561111111,20.22777778,79,0,0,121.42,96
Alachua,23-Jan-19,18.87777778,13.27222222,24.71111111,78,0,0,123.44,96
Alachua,24-Jan-19,16.66111111,7.5,21.66111111,82,1.56,0.28,130.79,96
Alachua,25-Jan-19,7.694444444,1.533333333,14.7,72,0,0,147.53,96
Alachua,26-Jan-19,8.877777778,4.588888889,14.17777778,61,0,0,125.09,96
Alachua,27-Jan-19,6.777777778,5.622222222,8.177777778,85,1.26,0.05,11.09,96
Alachua,28-Jan-19,8.572222222,4.066666667,15.77777778,82,0.22,0.03,147.48,96
Alachua,29-Jan-19,9.383333333,1.605555556,15.95,77,0,0,92.3,96
Alachua,30-Jan-19,5.277777778,0.083333333,9.588888889,64,0,0,102.3,96
Alachua,31-Jan-19,7.083333333,-0.655555556,14.76111111,66,0,0,131.42,96
Alachua,01-Feb-19,13.11111111,8.488888889,17.86111111,84,0,0,68.74,96
Alachua,02-Feb-19,16.78333333,13.72222222,21.22222222,93,0.22,0.03,64.27,96
Alachua,03-Feb-19,15.46666667,14.32222222,17.21111111,97,0.11,0.05,34.49,96
Alachua,04-Feb-19,16.5,12.92222222,22.08888889,86,0,0,127.28,96
Alachua,05-Feb-19,16.60555556,9.55,25.47222222,85,0,0,140.75,96
Alachua,06-Feb-19,18.33888889,11.13888889,26.8,81,0,0,137.74,96
Alachua,07-Feb-19,19.42777778,12.55,26.55,82,0,0,129.33,95
Alachua,08-Feb-19,19.52777778,12.12222222,27.57222222,80,0,0,152.88,96
Alachua,09-Feb-19,14.63888889,11.52777778,17.1,65,0,0,77.28,96
Alachua,10-Feb-19,16.82222222,13.63888889,20.67777778,90,0,0,54.1,96
Alachua,11-Feb-19,19.94444444,16.05,26.82222222,85,0,0,121.04,96
Alachua,12-Feb-19,20.8,15.87777778,26.08888889,88,0.03,0.02,107.85,96
Alachua,13-Feb-19,12.51666667,8.988888889,17.07777778,73,0.14,0.03,83.15,96
Alachua,14-Feb-19,11.91111111,2.105555556,21.28888889,73,0,0,149.37,96
Alachua,15-Feb-19,16.21666667,8.961111111,22.1,76,0,0,143.85,96
Alachua,16-Feb-19,18.35,10.75,23.9,85,0,0,121.57,96
Alachua,17-Feb-19,21.76111111,18.23888889,26.83888889,86,0,0,99.84,96
Alachua,18-Feb-19,21.95555556,17.47777778,27.85,84,0.02,0.02,134.14,96
Alachua,19-Feb-19,17.96666667,15.07777778,24.15,78,0,0,96.47,96
Alachua,20-Feb-19,20.15,15.03888889,28.12222222,89,0,0,86.46,96
Alachua,21-Feb-19,23.39444444,18.1,29.13888889,79,0,0,153.52,96
Alachua,22-Feb-19,23,17.2,28.98888889,83,0,0,138.29,96
Alachua,23-Feb-19,23.94444444,19.67222222,29.41111111,82,0,0,92.98,96
Alachua,24-Feb-19,21.29444444,15.95,25.63888889,87,0.28,0.15,80.37,96
Alachua,25-Feb-19,14.53333333,8.238888889,20.23888889,53,0,0,199.31,96
Alachua,26-Feb-19,15.87222222,11.97222222,19.31111111,87,0.03,0.01,36.63,96
Alachua,27-Feb-19,18.6,14.26111111,24.11111111,90,0.28,0.11,97.25,96
Alachua,28-Feb-19,18.54444444,13.72777778,24,89,0.02,0.01,157.06,96
Alachua,01-Mar-19,18.51666667,16.26111111,25.58888889,91,0.29,0.15,110.16,96
Alachua,02-Mar-19,18.55,16.27222222,24.22222222,95,1.08,0.27,58.16,96
Alachua,03-Mar-19,21.30555556,18.13888889,26.5,85,0.02,0.01,128.73,96
Alachua,04-Mar-19,16.57777778,9.077777778,19.6,89,0.14,0.04,104.4,96
Alachua,05-Mar-19,8.727777778,6.294444444,13.05,80,0.01,0.01,100.27,96
Alachua,06-Mar-19,6.777777778,1.422222222,14.48888889,57,0,0,216.79,96
Alachua,07-Mar-19,10.30555556,0.416666667,21.08888889,65,0,0,204.69,96
Alachua,08-Mar-19,15.41666667,6.65,24.62222222,75,0,0,185.71,96
Alachua,09-Mar-19,18.98333333,9.75,26.83888889,79,0,0,148.74,96
Alachua,10-Mar-19,22.71666667,17.22777778,29.2,78,0,0,163.16,96
Alachua,11-Mar-19,21.56666667,16.23888889,27.93888889,82,0,0,153.11,96
Alachua,12-Mar-19,19.25555556,14.4,23.45,76,0,0,190.13,96
Alachua,13-Mar-19,19.18888889,13.72222222,25.13888889,74,0,0,173.01,96
Alachua,14-Mar-19,21.06666667,14.97777778,27.5,76,0,0,180.81,96
Alachua,15-Mar-19,22.26111111,17.32222222,28.12777778,79,0,0,166.31,96
Alachua,16-Mar-19,17.16666667,11.67222222,19.58888889,75,0,0,77.92,96
Alachua,17-Mar-19,12.93888889,11.21111111,15.4,84,0,0,69.01,96
Alachua,18-Mar-19,14.32777778,9.461111111,19.77222222,62,0,0,169.6,96
Alachua,19-Mar-19,13.62222222,11.02222222,18.87222222,71,0,0,86.75,96
Alachua,20-Mar-19,15.05555556,11.21111111,21.12222222,61,0,0,182.86,96
Alachua,21-Mar-19,14.17777778,5.883333333,21,69,0,0,218.73,96
Alachua,22-Mar-19,14.6,6.255555556,23.17222222,64,0,0,235.34,96
Alachua,23-Mar-19,15.53888889,5.016666667,25.77777778,62,0,0,242.52,96
Alachua,24-Mar-19,17.25555556,7.788888889,25.8,72,0,0,229.84,96
Alachua,25-Mar-19,18.87222222,12.37777778,25.83888889,76,0,0,180.26,96
Alachua,26-Mar-19,18.59444444,14.01111111,25.85,78,0,0,188.44,96
Alachua,27-Mar-19,15.1,11.41111111,19.1,69,0.3,0.06,216.04,96
Alachua,28-Mar-19,16.17777778,10.51111111,22.61111111,69,0,0,219.78,96
Alachua,29-Mar-19,17.35555556,9.261111111,24.48888889,74,0,0,189.48,96
Alachua,30-Mar-19,19.25,12.92777778,26.41111111,76,0,0,207.46,96
Alachua,31-Mar-19,19.52777778,13.67777778,26.05,83,0.24,0.13,166.37,96
Alachua,01-Apr-19,12.37222222,10.57777778,14.56111111,93,0.3,0.03,35.75,96
Alachua,02-Apr-19,13.92222222,10.88888889,19.72777778,88,0.19,0.05,172.72,96
Alachua,03-Apr-19,14.76666667,6.255555556,21.95,73,0,0,243.46,96
Alachua,04-Apr-19,18.35,10.07777778,25.35,70,0.06,0.03,230.04,96
Alachua,05-Apr-19,20.05,17.11111111,23.96111111,84,0.1,0.03,133.88,96
Alachua,06-Apr-19,22.46111111,16.02222222,29.28888889,80,0,0,197.83,96
Alachua,07-Apr-19,23.74444444,16.61111111,29.65,75,0,0,221.54,96
Alachua,08-Apr-19,23.52777778,20.27777778,28.6,80,0.02,0.01,170.49,96
Alachua,09-Apr-19,22.1,18.37777778,26.61111111,85,0.09,0.07,153.11,96
Alachua,10-Apr-19,20.86666667,15.35,26.22222222,81,0,0,191.1,96
Alachua,11-Apr-19,21.58333333,15.17222222,28.47777778,81,0,0,181.13,96
Alachua,12-Apr-19,23.93888889,18.97222222,29.98888889,76,0,0,228.59,96
Alachua,13-Apr-19,23.81111111,19,30.52222222,82,0,0,167.31,96
Alachua,14-Apr-19,23.65,20.1,29.28888889,84,0.15,0.07,147.52,96
Alachua,15-Apr-19,17.66111111,10.91111111,23.12222222,67,0,0,270.11,96
Alachua,16-Apr-19,17.56111111,7.011111111,26.45,66,0,0,267.08,96
Alachua,17-Apr-19,20.29444444,11.52222222,27.42222222,75,0,0,232.26,96
Alachua,18-Apr-19,22.7,16.18888889,29.1,71,0,0,241.92,96
Alachua,19-Apr-19,20.53333333,13.92777778,25.81111111,85,0.86,0.28,71.01,96
Alachua,20-Apr-19,14.93888889,10.47222222,18.98888889,73,0,0,203.36,96
Alachua,21-Apr-19,15.71111111,7.027777778,23.52777778,66,0,0,270.21,96
Alachua,22-Apr-19,18.09444444,7.311111111,28.32222222,63,0,0,275.05,96
Alachua,23-Apr-19,19.79444444,9.788888889,29.72222222,66,0,0,263.79,96
Alachua,24-Apr-19,21.22777778,12.47777778,28.82222222,69,0,0,239.57,96
Alachua,25-Apr-19,21.56666667,14.22222222,28.62222222,73,0,0,228.32,96
Alachua,26-Apr-19,21.72222222,17.97222222,27.27777778,81,0.31,0.05,168.87,96
Alachua,27-Apr-19,20.52222222,11.36111111,27.87777778,53,0,0,283.05,96
Alachua,28-Apr-19,21.27222222,11.27222222,29.87777778,71,0,0,237.09,96
Alachua,29-Apr-19,22.40555556,14.02222222,29.27777778,70,0,0,266.33,96
Alachua,30-Apr-19,23.21666667,15.92222222,30.26111111,76,0,0,219.62,96
Alachua,01-May-19,23.62777778,18,29.77222222,73,0,0,255.06,96
Alachua,02-May-19,23.00555556,18.61111111,28.21111111,84,0.01,0.01,159.73,96
Alachua,03-May-19,23.49444444,21.25,26.61111111,91,0.02,0.01,97.36,96
Alachua,04-May-19,25.17222222,21.52777778,29.55,81,0,0,220.25,96
Alachua,05-May-19,23.15,20.28888889,26.63888889,93,1.19,0.53,87.35,96
Alachua,06-May-19,24.42777778,19.66111111,30.35,79,0,0,227.35,96
Alachua,07-May-19,24.15555556,17.73888889,31.56111111,75,0,0,250.39,96
Alachua,08-May-19,23.32777778,16.96111111,29.52777778,74,0,0,264.11,96
Alachua,09-May-19,24.18333333,18.48888889,29.85,74,0,0,204.54,96
Alachua,10-May-19,25.47222222,20.62777778,31.72222222,73,0,0,258.3,96
Alachua,11-May-19,25.17777778,19.07222222,31.21111111,77,0,0,239.03,96
Alachua,12-May-19,24.62222222,20.93888889,29.63888889,84,0,0,192.73,96
Alachua,13-May-19,24.00555556,20.31111111,27.92222222,82,0.16,0.09,142.86,96
Alachua,14-May-19,22.32777778,18.12222222,27.35,69,0,0,244.68,96
Alachua,15-May-19,21.77222222,13.62777778,29.87222222,72,0,0,237.61,96
Alachua,16-May-19,23.19444444,14.88888889,30.97777778,70,0,0,244.72,96
Alachua,17-May-19,24.37777778,16.37222222,31.73888889,69,0,0,255.79,96
Alachua,18-May-19,24.64444444,16.53888889,31.73888889,67,0,0,255.16,96
Alachua,19-May-19,24.16666667,14.62222222,32.02777778,67,0,0,280.15,96
Alachua,20-May-19,26.68333333,18.52777778,34.5,66,0,0,268.16,96
Alachua,21-May-19,27.34444444,22.36111111,34.37777778,68,0,0,252.32,96
Alachua,22-May-19,27.12777778,21.76111111,33.13888889,66,0,0,276.7,96
Alachua,23-May-19,24.96111111,18.28888889,31.35,73,0,0,249.18,96
Alachua,24-May-19,25.41111111,16.18888889,33.53888889,67,0,0,282.4,96
Alachua,25-May-19,27.11666667,18.12777778,34.72777778,65,0,0,270.96,96
Alachua,26-May-19,27.58333333,19.03888889,35.73888889,67,0,0,278.56,96
Alachua,27-May-19,28.56111111,20.52777778,36.36111111,65,0,0,260.65,96
Alachua,28-May-19,27.13333333,22.43888889,35.32222222,80,1.05,0.21,200.47,96
Alachua,29-May-19,27.35,20.97222222,34.62777778,69,0,0,275.16,96
Alachua,30-May-19,27.03333333,19.52222222,33.88888889,72,0,0,265.04,96
Alachua,31-May-19,26.02222222,21.37222222,30.62777778,83,0.2,0.11,202.2,96
Alachua,01-Jun-19,27.68333333,23.48888889,33.27777778,77,0,0,250.58,96
Alachua,02-Jun-19,27.66666667,23.38888889,32.27777778,76,0,0,251.68,96
Alachua,03-Jun-19,28.67222222,23.35,35.58888889,70,0,0,242.15,96
Alachua,04-Jun-19,27.43333333,22.67222222,34.93888889,78,0.39,0.16,205.26,96
Alachua,05-Jun-19,25.98888889,21.3,32.72222222,83,0.11,0.07,207.46,96
Alachua,06-Jun-19,26.44444444,22.57777778,30.37222222,86,0,0,135.79,96
Alachua,07-Jun-19,24.9,23.77222222,29.1,90,0.07,0.07,98.24,96
Alachua,08-Jun-19,25.79444444,23.15,29.97777778,84,0.01,0.01,152,96
Alachua,09-Jun-19,22.75555556,21.63888889,23.92777778,95,0.8,0.07,40.13,96
Alachua,10-Jun-19,25.47777778,21.2,30.61111111,84,0,0,205.99,96
Alachua,11-Jun-19,25.45,22.56111111,30.25,89,0.45,0.32,159.89,96
Alachua,12-Jun-19,23.55,21.32222222,26.57222222,94,1.11,0.29,102.49,96
Alachua,13-Jun-19,23.76666667,21.1,26.97777778,93,0.63,0.11,124.69,96
Alachua,14-Jun-19,24.52777778,20.42777778,29.32222222,75,0,0,227.84,96
Alachua,15-Jun-19,25.05,19.5,30.82222222,82,0,0,197.83,96
Alachua,16-Jun-19,25.86666667,21.68888889,32.63888889,82,0.01,0.01,222.94,96
Alachua,17-Jun-19,24.39444444,20.87222222,30.88888889,88,0.09,0.04,148.71,96
Alachua,18-Jun-19,25.49444444,22.08888889,29.95,89,0.02,0.01,158.33,96
Alachua,19-Jun-19,24.35,21.77777778,28.12777778,95,3.46,1.01,72.24,96
Alachua,20-Jun-19,27.27222222,24.55,30.95,88,0.21,0.07,182.79,96
Alachua,21-Jun-19,28.60555556,25.32777778,33.02222222,83,0,0,191.86,96
Alachua,22-Jun-19,28.41111111,24.82222222,33.07777778,83,0,0,191.5,96
Alachua,23-Jun-19,28.46666667,23.47222222,33.72222222,79,0,0,240.73,96
Alachua,24-Jun-19,27.92777778,22.6,33.27777778,78,0,0,244.07,96
Alachua,25-Jun-19,28.81111111,23.35,33.92777778,81,0,0,218.79,96
Alachua,26-Jun-19,28.37222222,22.37222222,34.2,74,0,0,223.11,96
Alachua,27-Jun-19,26.97222222,20.41111111,33.52222222,72,0,0,217,96
Alachua,28-Jun-19,26.59444444,21.68888889,33.66111111,78,0,0,214.05,96
Alachua,29-Jun-19,25.84444444,22.22777778,32.21111111,81,0,0,195.07,96
Alachua,30-Jun-19,26.53888889,21.51111111,32.07222222,82,0,0,193.18,96
Alachua,01-Jul-19,27.55555556,23.27777778,33.4,80,0,0,203.9,96
Alachua,02-Jul-19,27.80555556,23.76111111,35.01111111,81,0.1,0.06,207.33,96
Alachua,03-Jul-19,27.62222222,23.47777778,35.42222222,83,0.85,0.61,215.71,96
Alachua,04-Jul-19,26.46666667,22.95,35.86111111,86,0.14,0.02,184.29,96
Alachua,05-Jul-19,24.23333333,22.21111111,31.27222222,95,1.58,0.81,81.57,96
Alachua,06-Jul-19,25.32222222,22.25,29.53888889,90,0.01,0.01,126.14,96
Alachua,07-Jul-19,25.99444444,23.15,31.67777778,88,0.08,0.08,164.2,96
Alachua,08-Jul-19,27.50555556,23.06111111,32.96111111,80,0,0,213.25,96
Alachua,09-Jul-19,26.78333333,24.13888889,32.52777778,88,1,0.63,145.16,96
Alachua,10-Jul-19,27.06666667,24.03888889,31.21111111,84,0,0,176.74,96
Alachua,11-Jul-19,26.28888889,23.43888889,32.47777778,87,0.12,0.1,182.39,96
Alachua,12-Jul-19,25.65555556,22.47777778,32.48888889,87,0.38,0.12,185.56,96
Alachua,13-Jul-19,26.9,21.91111111,32.66111111,84,0,0,194.88,96
Alachua,14-Jul-19,28.22222222,22.63888889,34.62222222,80,0,0,228.83,96
Alachua,15-Jul-19,27.60555556,22.97222222,34.61111111,82,0,0,216.75,96
Alachua,16-Jul-19,27.69444444,22.9,34.05,83,0,0,186.97,96
Alachua,17-Jul-19,25.98333333,22.61111111,33.57222222,88,0.13,0.04,136.52,96
Alachua,18-Jul-19,26.47777778,20.71111111,32.21111111,84,0.01,0.01,190.97,96
Alachua,19-Jul-19,25.72222222,22.32777778,32.23888889,89,0.08,0.04,127.88,96
Alachua,20-Jul-19,25.46111111,20.51111111,33.98888889,85,1.44,0.87,188.88,96
Alachua,21-Jul-19,24.94444444,21.27777778,32.72222222,88,0.54,0.32,185.91,96
Alachua,22-Jul-19,25.42222222,20.53888889,31.53888889,86,0.01,0.01,195.78,96
Alachua,23-Jul-19,25.84444444,22,30.67777778,86,0.3,0.22,162.03,96
Alachua,24-Jul-19,23.61111111,21.77777778,27.02222222,94,2.82,1.03,58.58,96
Alachua,25-Jul-19,23.60555556,20.32222222,27.57222222,91,0,0,131.11,96
Alachua,26-Jul-19,23.97777778,21.96111111,27.58888889,94,1.2,0.48,73.42,96
Alachua,27-Jul-19,24.89444444,21.27222222,30.45,89,0.01,0.01,164.54,96
Alachua,28-Jul-19,25.05,22.12222222,29.22777778,88,0.05,0.03,181.54,96
Alachua,29-Jul-19,25.98888889,21.41111111,31.32222222,82,0,0,211.79,96
Alachua,30-Jul-19,26.98888889,20.87777778,33.18888889,77,0,0,237.12,96
Alachua,31-Jul-19,27.39444444,22.76111111,33.28888889,81,0,0,169.62,96
Alachua,01-Aug-19,25.57222222,21.4,31.3,82,0,0,177.38,96
Alachua,02-Aug-19,25.03333333,22.28888889,29.22777778,88,0,0,145.19,96
Alachua,03-Aug-19,27.15555556,21.85,33.62222222,81,0,0,175.51,96
Alachua,04-Aug-19,27.59444444,23.05,32.3,82,0.14,0.14,175.76,96
Alachua,05-Aug-19,26.83333333,23.21111111,30.98888889,83,0,0,169.38,96
Alachua,06-Aug-19,26.17222222,23.72222222,30.95,88,0.47,0.35,167.18,96
Alachua,07-Aug-19,26.27222222,23.47222222,29.22777778,90,0.08,0.04,114.68,96
Alachua,08-Aug-19,26.63888889,24.47222222,31.92777778,88,0.05,0.04,149.41,96
Alachua,09-Aug-19,28.11111111,24.52222222,33.38888889,85,0,0,191.38,96
Alachua,10-Aug-19,28.81666667,25.45,34.23888889,84,0,0,188.01,96
Alachua,11-Aug-19,28.58888889,22.57222222,34.27777778,84,2.02,0.64,179.42,96
Alachua,12-Aug-19,26.71666667,22.57222222,33.77777778,88,1.67,0.47,181.06,96
Alachua,13-Aug-19,27.52777778,23.02777778,34.27222222,86,0.12,0.1,189.6,96
Alachua,14-Aug-19,27.24444444,24.15,32.76111111,89,0.37,0.12,168.79,96
Alachua,15-Aug-19,25.69444444,24.45,29.48888889,94,0.39,0.35,81.67,46
Alachua,20-Aug-19,25.28333333,23.23888889,31.95,90,0.73,0.54,11.13,38
Alachua,21-Aug-19,26.53888889,22.72777778,33.6,84,0.05,0.02,119.89,83
Alachua,22-Aug-19,28.07222222,23.42777778,33.52777778,79,0.01,0.01,280.91,96
Alachua,23-Aug-19,27.74444444,22.41111111,33.81111111,79,0,0,301.59,96
Alachua,24-Aug-19,27.61666667,22.62222222,33.71111111,81,0,0,296.91,96
Alachua,25-Aug-19,26.4,23.42222222,31.55,88,0.04,0.02,234.96,96
Alachua,26-Aug-19,25.56111111,22.42222222,32.38888889,88,0.59,0.3,231.47,96
Alachua,27-Aug-19,25.57222222,22.33888889,32.33888889,90,0,0,215.44,96
Alachua,28-Aug-19,27.15,22.98888889,32.07222222,86,0,0,239.94,96
Alachua,29-Aug-19,27.78333333,23.26111111,33.62777778,80,0,0,280.54,96
Alachua,30-Aug-19,25.92777778,22.83888889,29.28888889,89,0,0,171.74,96
Alachua,31-Aug-19,26.74444444,23.63888889,32.5,87,0.22,0.11,219.63,96
Alachua,01-Sep-19,26.68888889,24.22777778,30.72222222,88,0.08,0.06,221.86,96
Alachua,02-Sep-19,26.29444444,24.38888889,30.41111111,91,0.26,0.13,177.8,96
Alachua,03-Sep-19,26.7,24.01111111,30.61111111,88,0.23,0.1,237.02,96
Alachua,04-Sep-19,27.18333333,24.45,30.87222222,81,0,0,168.14,96
Alachua,05-Sep-19,28.77222222,23.77777778,34.17777778,74,0,0,262.92,96
Alachua,06-Sep-19,27.88888889,22.57222222,33.32222222,76,0,0,292.13,96
Alachua,07-Sep-19,27.11111111,20.32222222,33.77777778,76,0,0,286.7,96
Alachua,08-Sep-19,27.38888889,20.88888889,35.05,79,0,0,276.88,96
Alachua,09-Sep-19,27.82222222,21.33888889,34.32777778,79,0,0,275.29,96
Alachua,10-Sep-19,27.01111111,22.07777778,33.26111111,80,0,0,254.7,96
Alachua,11-Sep-19,25.83333333,21.51111111,31.96111111,83,0,0,227.91,96
Alachua,12-Sep-19,26.10555556,21.67222222,31.7,82,0.01,0.01,242.15,96
Alachua,13-Sep-19,26,22.38888889,30.61111111,83,0,0,183.26,96
Alachua,14-Sep-19,26.26111111,22.3,31.22222222,82,0,0,235.26,96
Alachua,15-Sep-19,25.99444444,23.41111111,30.32222222,87,0.05,0.03,194.09,96
Alachua,16-Sep-19,26.91666667,22.9,33.05,79,0,0,256.31,96
Alachua,17-Sep-19,27.23888889,20.57777778,34.57777778,75,0,0,261.27,96
Alachua,18-Sep-19,25.63888889,19.86111111,31.92222222,80,0,0,230.26,96
Alachua,19-Sep-19,23.66111111,20.47222222,28.76111111,80,0.18,0.05,223.97,96
Alachua,20-Sep-19,23.81111111,19.72777778,29.45,79,0.01,0.01,253.87,96
Alachua,21-Sep-19,23.92222222,19.96111111,28.86111111,77,0,0,221.41,96
Alachua,22-Sep-19,23.54444444,18.55,29.95,79,0,0,253.6,96
Alachua,23-Sep-19,23.86666667,18.71111111,30.11111111,77,0,0,260.31,96
Alachua,24-Sep-19,24.42222222,17.26111111,33.13888889,77,0,0,261.69,96
Alachua,25-Sep-19,26.44444444,19.81111111,34.37777778,77,0,0,226.84,96
Alachua,26-Sep-19,27.29444444,21.88888889,34.92222222,79,0,0,227.88,96
Alachua,27-Sep-19,27.06111111,22.01111111,33.07777778,79,0,0,214.29,96
Alachua,28-Sep-19,24.94444444,18.87222222,31.43888889,82,0,0,180.62,96
Alachua,29-Sep-19,25.11111111,19.15,31.36111111,81,0,0,215.28,96
Alachua,30-Sep-19,25.87777778,21.61111111,31.77222222,83,0,0,190.97,96
Alachua,01-Oct-19,25.46111111,22.3,30.97222222,84,0.02,0.02,209.66,96
Alachua,02-Oct-19,25.17222222,20.93888889,30.6,84,0.01,0.01,189.6,93
Alachua,03-Oct-19,24.55,18.9,31.36111111,81,0,0,223.04,95
Alachua,04-Oct-19,24.08888889,15.95,32.07777778,81,0,0,240.44,96
Alachua,05-Oct-19,24.72777778,19.21111111,30.67777778,82,0,0,200.1,93
Alachua,06-Oct-19,24.88333333,21.7,28.57777778,82,0,0,147.28,95
Alachua,07-Oct-19,22.33333333,20.86111111,26.2,95,0.87,0.12,52.43,96
Alachua,08-Oct-19,23.67777778,21.36111111,28.37777778,91,0,0,120.1,96
Alachua,09-Oct-19,22.87777778,19.87222222,26.67777778,88,0,0,131.6,96
Alachua,10-Oct-19,22.81111111,18.7,28.46111111,82,0,0,210.5,93
Alachua,11-Oct-19,22.2,16.66111111,28.55,76,0,0,243.59,92
Alachua,12-Oct-19,22.48888889,14.81111111,29.57222222,78,0,0,227.78,92
Alachua,13-Oct-19,23.90555556,18.2,29.15,79,0,0,217.77,92
Alachua,14-Oct-19,24.02222222,17.25,30.73888889,81,0,0,201.05,92
Alachua,15-Oct-19,25.25555556,21.22222222,30.77222222,79,0.02,0.02,179.91,95
Alachua,16-Oct-19,25.13333333,21.72777778,29.87222222,87,0.06,0.04,150.78,96
Alachua,17-Oct-19,18.77222222,13.93888889,23.07777778,76,0,0,170.49,96
Alachua,18-Oct-19,17.36666667,13.62222222,20.67777778,87,0.1,0.02,55.4,96
Alachua,19-Oct-19,23.61666667,18.51111111,26.81111111,92,0.41,0.05,105.4,96
Alachua,20-Oct-19,22.68333333,17.88888889,27.47222222,85,0,0,219.65,96
Alachua,21-Oct-19,22.21666667,17.12777778,26.67222222,94,0.41,0.2,104.01,96
Alachua,22-Oct-19,24.92222222,20.37222222,30.68888889,89,0.12,0.1,154.43,96
Alachua,23-Oct-19,18.09444444,11.75,23.96111111,68,0,0,220.72,96
Alachua,24-Oct-19,21.74444444,14.96111111,27.62222222,83,0,0,153.11,96
Alachua,25-Oct-19,24.59444444,20.6,29.95,85,0,0,174.34,96
Alachua,26-Oct-19,25.05555556,21.93888889,30.31111111,87,0.39,0.29,141.27,96
Alachua,27-Oct-19,24.6,21.97222222,27.36111111,95,0.2,0.12,73.5,96
Alachua,28-Oct-19,24.40555556,20.23888889,29.92222222,90,0,0,153.55,96
Alachua,29-Oct-19,26.08333333,22.97222222,31.17777778,85,0,0,180.39,96
Alachua,30-Oct-19,25.93888889,22.61111111,30.92777778,87,0,0,141.1,96
Alachua,31-Oct-19,25.85,17.13888889,30.62222222,86,0,0,165.31,96
Alachua,01-Nov-19,15.17222222,10.62777778,18.97222222,70,0,0,174.26,96
Alachua,02-Nov-19,15.83888889,13.23888889,19.8,78,0,0,78.99,96
Alachua,03-Nov-19,15.56666667,7.727777778,23.45,73,0,0,201.79,96
Alachua,04-Nov-19,19.39444444,12.72777778,26.12222222,84,0,0,137.03,96
Alachua,05-Nov-19,22.13888889,18.67777778,25.97777778,93,0,0,75.25,96
Alachua,06-Nov-19,22.18888889,19.61111111,26.87777778,86,0,0,131.97,96
Alachua,07-Nov-19,22.75,19.67222222,28.67222222,89,0,0,125.21,96
Alachua,08-Nov-19,17.78333333,13.22222222,20.11111111,93,0.08,0.01,37.91,96
Alachua,09-Nov-19,13.82222222,9.327777778,19.57777778,85,0.11,0.02,184.59,96
Alachua,10-Nov-19,13.16111111,6.094444444,22.22222222,78,0,0,191.34,96
Alachua,11-Nov-19,17.24444444,8.472222222,26.05,83,0,0,177.79,96
Alachua,12-Nov-19,16.63333333,8.477777778,25.92777778,89,0.07,0.02,113.78,96
Alachua,13-Nov-19,8.894444444,3.133333333,14.77222222,80,0,0,175.44,96
Alachua,14-Nov-19,11.65,6.783333333,15.78888889,93,0.14,0.03,54.81,96
Alachua,15-Nov-19,12.27222222,10.96111111,13.96111111,98,1.53,0.44,44.29,96
Alachua,16-Nov-19,10.18888889,8.861111111,11.53888889,95,0.02,0.01,21.59,96
Alachua,17-Nov-19,10.00555556,8.422222222,13.75,90,0,0,62.2,96
Alachua,18-Nov-19,13.53888889,8.022222222,21.22777778,83,0,0,167.48,96
Alachua,19-Nov-19,11.87777778,6.538888889,19.07777778,79,0,0,175.3,96
Alachua,20-Nov-19,12.75555556,5.766666667,21.83888889,77,0,0,180.32,96
